unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_km,fare,tips,payment_type,company,pickup_location,dropoff_location
DP-577,S-166,2021-07-15 16:30:00+00:00,2021-07-15 17:15:00+00:00,23.174496,37.75,10.8,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6494887289 41.9226862843)
FI-2590,I-619,2021-07-15 16:45:00+00:00,2021-07-15 17:00:00+00:00,6.115492,12.5,2.6,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6559981815 41.9442266014)
FI-2591,I-580,2021-07-15 17:15:00+00:00,2021-07-15 17:30:00+00:00,0.965604,5.0,3.0,Credit Card,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6378442095 41.8932163595)
FI-2592,I-405,2021-07-15 17:30:00+00:00,2021-07-15 18:30:00+00:00,18.024608,33.0,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.7696154528 41.7925923603)
DP-578,P-64,2021-07-15 18:45:00+00:00,2021-07-15 19:45:00+00:00,24.94477,42.0,9.3,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6559981815 41.9442266014)
DP-579,S-202,2021-07-15 19:45:00+00:00,2021-07-15 20:00:00+00:00,1.931208,6.5,2.0,Credit Card,Deluc Porter,POINT (-87.6559981815 41.9442266014),POINT (-87.6559981815 41.9442266014)
FI-2593,F-425,2021-07-15 19:45:00+00:00,2021-07-15 19:45:00+00:00,3.379614,9.0,2.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-2594,I-450,2021-07-15 20:00:00+00:00,2021-07-15 20:30:00+00:00,13.357522,24.0,4.9,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.592310855 41.794090253)
FI-2595,F-595,2021-07-15 20:45:00+00:00,2021-07-15 20:45:00+00:00,2.41401,7.5,0.0,Cash,Federway Int.,POINT (-87.6219716519 41.8774061234),POINT (-87.6262105324 41.8991556134)
FI-2596,F-555,2021-07-15 21:00:00+00:00,2021-07-15 21:15:00+00:00,9.977908,18.0,8.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6838349425 41.9477915865)
FI-2597,I-537,2021-07-15 21:30:00+00:00,2021-07-15 21:30:00+00:00,0.965604,4.75,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-2598,I-449,2021-07-15 21:45:00+00:00,2021-07-15 21:45:00+00:00,1.448406,6.25,0.0,Cash,Federway Int.,POINT (-87.6197106717 41.8950334495),POINT (-87.6378442095 41.8932163595)
FI-2599,I-573,2021-07-15 22:00:00+00:00,2021-07-15 22:15:00+00:00,9.65604,17.75,3.65,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6558787862 41.96581197)
FI-2600,F-425,2021-07-15 22:45:00+00:00,2021-07-15 23:00:00+00:00,3.5405480000000003,9.0,0.0,Cash,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6649539167 41.8997373884)
FI-2601,I-619,2021-07-15 23:00:00+00:00,2021-07-15 23:00:00+00:00,0.5,9.0,1.0,Credit Card,Federway Int.,POINT (-87.6763559892 41.9012069941),POINT (-87.6763559892 41.9012069941)
RA-3798,RC-497,2021-07-16 04:30:00+00:00,2021-07-16 04:45:00+00:00,22.047958,34.5,9.75,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6494887289 41.9226862843)
RA-3799,RC-357,2021-07-16 06:15:00+00:00,2021-07-16 06:45:00+00:00,27.036912,41.5,3.0,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6188683546 41.8909220259)
RA-3800,RA-184,2021-07-16 07:00:00+00:00,2021-07-16 07:00:00+00:00,1.2874720000000002,5.5,2.0,Credit Card,Rocket Cab Auto,POINT (-87.6209929134 41.8849871918),POINT (-87.6327464887 41.8809944707)
RA-3801,RC-322,2021-07-16 07:15:00+00:00,2021-07-16 07:15:00+00:00,1.1265379999999998,5.5,0.0,Cash,Rocket Cab Auto,POINT (-87.6428084655 41.8853000224),POINT (-87.6327464887 41.8809944707)
RA-3802,RA-251,2021-07-16 07:30:00+00:00,2021-07-16 07:30:00+00:00,3.057746,9.25,0.0,Cash,Rocket Cab Auto,POINT (-87.642648998 41.8792550844),POINT (-87.6197106717 41.8950334495)
RA-3803,RA-217,2021-07-16 09:45:00+00:00,2021-07-16 10:15:00+00:00,28.16345,43.25,5.0,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6261455896 41.9027880476)
RA-3804,RA-429,2021-07-16 12:30:00+00:00,2021-07-16 13:00:00+00:00,22.53076,36.5,8.4,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6991553432 41.9227606205)
DP-580,P-167,2021-07-16 13:00:00+00:00,2021-07-16 13:15:00+00:00,2.092142,7.25,0.0,Cash,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6221729369 41.8706073724)
DP-581,D-163,2021-07-16 13:30:00+00:00,2021-07-16 13:45:00+00:00,2.253076,7.5,0.0,Cash,Deluc Porter,POINT (-87.6251921424 41.8788655841),POINT (-87.6251921424 41.8788655841)
DP-582,P-237,2021-07-16 13:45:00+00:00,2021-07-16 14:00:00+00:00,4.9889540000000006,12.5,2.8,Credit Card,Deluc Porter,POINT (-87.6251921424 41.8788655841),POINT (-87.6763559892 41.9012069941)
FI-2602,F-602,2021-07-16 15:15:00+00:00,2021-07-16 15:15:00+00:00,0.965604,5.25,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6262149064 41.8925077809)
FI-2603,F-554,2021-07-16 15:45:00+00:00,2021-07-16 15:45:00+00:00,2.092142,7.5,2.0,Credit Card,Federway Int.,POINT (-87.6219716519 41.8774061234),POINT (-87.6207628651 41.8983317935)
FI-2604,F-546,2021-07-16 16:00:00+00:00,2021-07-16 16:15:00+00:00,3.701482,10.75,0.0,Cash,Federway Int.,POINT (-87.6207628651 41.8983317935),POINT (-87.6327464887 41.8809944707)
FI-2605,I-587,2021-07-16 16:15:00+00:00,2021-07-16 16:15:00+00:00,3.701482,9.25,3.0,Credit Card,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6173580061 41.859349715)
FI-2606,I-433,2021-07-16 16:30:00+00:00,2021-07-16 16:45:00+00:00,4.506151999999999,12.25,2.45,Credit Card,Federway Int.,POINT (-87.6173580061 41.859349715),POINT (-87.6428084655 41.8853000224)
FI-2607,F-422,2021-07-16 16:45:00+00:00,2021-07-16 17:00:00+00:00,0.965604,4.75,5.0,Credit Card,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6262149064 41.8925077809)
FI-2608,I-397,2021-07-16 17:00:00+00:00,2021-07-16 18:00:00+00:00,27.841582,46.0,13.9,Credit Card,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.9030396611 41.9790708201)
FI-2609,F-591,2021-07-16 19:45:00+00:00,2021-07-16 20:00:00+00:00,2.896812,9.25,0.0,Cash,Federway Int.,POINT (-87.6262105324 41.8991556134),POINT (-87.6428084655 41.8853000224)
FI-2610,F-613,2021-07-16 20:15:00+00:00,2021-07-16 20:30:00+00:00,1.770274,8.0,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6327464887 41.8809944707)
FI-2611,I-537,2021-07-16 20:30:00+00:00,2021-07-16 20:45:00+00:00,9.495106,19.0,2.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6339734222 41.8420761168)
FI-2612,F-554,2021-07-16 21:15:00+00:00,2021-07-16 21:30:00+00:00,1.60934,5.75,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-2613,I-494,2021-07-16 21:45:00+00:00,2021-07-16 22:00:00+00:00,11.26538,20.0,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.7112105933 41.9386661962)
FI-2614,I-536,2021-07-16 23:00:00+00:00,2021-07-16 23:15:00+00:00,10.299776,18.25,0.0,Cash,Federway Int.,POINT (-87.6635175498 41.874005383),POINT (-87.7234523905 41.9535821253)
RA-3805,RC-481,2021-07-17 06:45:00+00:00,2021-07-17 07:15:00+00:00,22.369826,36.75,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6634164054 41.9867117999)
RA-3806,RA-48,2021-07-17 09:00:00+00:00,2021-07-17 09:30:00+00:00,26.715044,41.0,9.05,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6635175498 41.874005383)
RA-3807,RC-383,2021-07-17 11:15:00+00:00,2021-07-17 11:45:00+00:00,28.002516,44.25,9.95,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6219716519 41.8774061234)
RA-3808,RA-248,2021-07-17 12:00:00+00:00,2021-07-17 12:00:00+00:00,1.2874720000000002,6.0,0.0,Cash,Rocket Cab Auto,POINT (-87.6219716519 41.8774061234),POINT (-87.6262149064 41.8925077809)
DP-583,D-205,2021-07-17 14:30:00+00:00,2021-07-17 15:15:00+00:00,28.16345,43.75,10.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
RA-3809,RA-388,2021-07-17 15:30:00+00:00,2021-07-17 15:45:00+00:00,8.85137,16.25,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.8045320063 41.9850151008)
DP-584,S-117,2021-07-17 15:30:00+00:00,2021-07-17 15:30:00+00:00,1.448406,6.5,0.0,Cash,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6129454143 41.8919715078)
DP-585,S-202,2021-07-17 15:45:00+00:00,2021-07-17 16:00:00+00:00,1.60934,7.0,2.0,Credit Card,Deluc Porter,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
DP-586,P-67,2021-07-17 16:15:00+00:00,2021-07-17 16:15:00+00:00,1.60934,6.0,3.0,Credit Card,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6266589003 41.9075200747)
DP-587,S-182,2021-07-17 16:30:00+00:00,2021-07-17 16:45:00+00:00,1.448406,6.0,2.0,Credit Card,Deluc Porter,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
DP-588,S-148,2021-07-17 16:45:00+00:00,2021-07-17 17:00:00+00:00,3.862416,11.5,0.0,Cash,Deluc Porter,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
DP-589,D-209,2021-07-17 19:00:00+00:00,2021-07-17 19:45:00+00:00,50.69421,74.0,8.0,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.7696154528 41.7925923603)
DP-590,P-80,2021-07-17 20:00:00+00:00,2021-07-17 20:15:00+00:00,3.379614,9.75,0.0,Cash,Deluc Porter,POINT (-87.6203346241 41.8571838585),POINT (-87.6635175498 41.874005383)
RA-3810,RA-468,2021-07-18 07:30:00+00:00,2021-07-18 08:00:00+00:00,25.74944,40.0,8.9,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6950125892 42.001571027)
RA-3811,RC-26,2021-07-18 10:00:00+00:00,2021-07-18 10:30:00+00:00,24.301034,38.25,5.0,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6559981815 41.9442266014)
RA-3812,RC-341,2021-07-18 11:45:00+00:00,2021-07-18 12:30:00+00:00,27.680648,43.75,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6333080367 41.899602111)
DP-591,S-165,2021-07-18 12:15:00+00:00,2021-07-18 12:45:00+00:00,23.33543,37.75,5.0,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6559981815 41.9442266014)
RA-3813,RC-111,2021-07-18 12:30:00+00:00,2021-07-18 12:30:00+00:00,5.9545580000000005,12.5,0.0,Cash,Rocket Cab Auto,POINT (-87.6333080367 41.899602111),POINT (-87.6559981815 41.9442266014)
DP-592,P-153,2021-07-18 13:00:00+00:00,2021-07-18 13:00:00+00:00,0.5,10.25,2.25,Credit Card,Deluc Porter,POINT (-87.6333080367 41.899602111),POINT (-87.6635175498 41.874005383)
DP-593,D-47,2021-07-18 13:15:00+00:00,2021-07-18 13:30:00+00:00,1.60934,6.5,0.0,Cash,Deluc Porter,POINT (-87.6209929134 41.8849871918),POINT (-87.6262105324 41.8991556134)
DP-594,P-80,2021-07-18 13:30:00+00:00,2021-07-18 13:30:00+00:00,1.448406,5.75,0.0,Credit Card,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6209929134 41.8849871918)
DP-595,D-51,2021-07-18 13:45:00+00:00,2021-07-18 13:45:00+00:00,2.092142,7.0,1.0,Credit Card,Deluc Porter,POINT (-87.6209929134 41.8849871918),POINT (-87.642648998 41.8792550844)
RA-3814,RA-173,2021-07-18 14:00:00+00:00,2021-07-18 14:45:00+00:00,23.496364,40.0,8.9,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6341560931 41.922082541)
DP-596,P-116,2021-07-18 14:00:00+00:00,2021-07-18 14:15:00+00:00,4.345218,10.5,1.5,Credit Card,Deluc Porter,POINT (-87.642648998 41.8792550844),POINT (-87.6173580061 41.859349715)
DP-597,D-113,2021-07-18 14:30:00+00:00,2021-07-18 14:45:00+00:00,2.5749440000000003,9.25,0.0,Cash,Deluc Porter,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
DP-598,S-9,2021-07-18 14:45:00+00:00,2021-07-18 15:30:00+00:00,28.324384,45.75,10.25,Credit Card,Deluc Porter,POINT (-87.6262105324 41.8991556134),POINT (-87.9030396611 41.9790708201)
DP-599,P-22,2021-07-18 16:15:00+00:00,2021-07-18 17:00:00+00:00,30.738394000000003,48.0,0.0,Cash,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6173580061 41.859349715)
DP-600,P-153,2021-07-18 17:00:00+00:00,2021-07-18 17:15:00+00:00,1.931208,7.25,0.0,Cash,Deluc Porter,POINT (-87.6221729369 41.8706073724),POINT (-87.642648998 41.8792550844)
RA-3815,RC-341,2021-07-19 09:45:00+00:00,2021-07-19 10:15:00+00:00,27.197846,42.5,0.0,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6333080367 41.899602111)
RA-3816,RC-197,2021-07-19 10:30:00+00:00,2021-07-19 10:45:00+00:00,5.63269,12.25,0.0,Cash,Rocket Cab Auto,POINT (-87.6494887289 41.9226862843),POINT (-87.6251921424 41.8788655841)
RA-3817,RA-341,2021-07-19 12:00:00+00:00,2021-07-19 12:30:00+00:00,27.036912,42.5,9.6,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6262149064 41.8925077809)
RA-3818,RC-357,2021-07-19 12:45:00+00:00,2021-07-19 12:45:00+00:00,1.60934,6.0,0.0,Cash,Rocket Cab Auto,POINT (-87.6266589003 41.9075200747),POINT (-87.6262149064 41.8925077809)
FI-2615,F-591,2021-07-19 14:15:00+00:00,2021-07-19 14:15:00+00:00,0.5,3.25,0.0,Cash,Federway Int.,POINT (-87.6725026464 41.8299223039),POINT (-87.6725026464 41.8299223039)
FI-2616,F-510,2021-07-19 14:15:00+00:00,2021-07-19 14:15:00+00:00,0.5,3.25,0.0,Cash,Federway Int.,POINT (-87.6725026464 41.8299223039),POINT (-87.6725026464 41.8299223039)
FI-2617,I-494,2021-07-19 15:15:00+00:00,2021-07-19 15:15:00+00:00,0.5,3.25,0.0,Dispute,Federway Int.,POINT (-87.7234523905 41.9535821253),POINT (-87.7234523905 41.9535821253)
DP-601,D-200,2021-07-19 16:15:00+00:00,2021-07-19 17:00:00+00:00,28.807186,45.0,0.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
FI-2618,I-527,2021-07-19 16:15:00+00:00,2021-07-19 16:30:00+00:00,2.41401,8.5,0.0,Cash,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6428084655 41.8853000224)
FI-2619,F-591,2021-07-19 17:00:00+00:00,2021-07-19 17:15:00+00:00,3.5405480000000003,10.25,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.667569312 41.8502663663)
FI-2620,F-591,2021-07-19 17:45:00+00:00,2021-07-19 18:00:00+00:00,1.448406,6.25,0.0,Cash,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6219716519 41.8774061234)
DP-602,D-181,2021-07-19 17:45:00+00:00,2021-07-19 17:45:00+00:00,1.770274,6.75,0.0,Cash,Deluc Porter,POINT (-87.6209929134 41.8849871918),POINT (-87.6428084655 41.8853000224)
DP-603,S-202,2021-07-19 18:00:00+00:00,2021-07-19 18:00:00+00:00,2.092142,6.75,2.0,Credit Card,Deluc Porter,POINT (-87.6327464887 41.8809944707),POINT (-87.6209929134 41.8849871918)
FI-2621,I-407,2021-07-19 18:00:00+00:00,2021-07-19 18:15:00+00:00,2.735878,8.75,3.0,Credit Card,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6207628651 41.8983317935)
DP-604,S-9,2021-07-19 18:30:00+00:00,2021-07-19 18:30:00+00:00,1.770274,7.0,4.0,Credit Card,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6428084655 41.8853000224)
FI-2622,I-536,2021-07-19 18:45:00+00:00,2021-07-19 19:00:00+00:00,2.092142,7.25,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-2623,F-422,2021-07-19 19:30:00+00:00,2021-07-19 19:45:00+00:00,1.60934,6.75,0.0,Cash,Federway Int.,POINT (-87.6262105324 41.8991556134),POINT (-87.6207628651 41.8983317935)
FI-2625,I-494,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,2.5749440000000003,7.75,1.75,Credit Card,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6209929134 41.8849871918)
FI-2624,F-610,2021-07-19 20:00:00+00:00,2021-07-19 20:30:00+00:00,2.253076,12.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6209929134 41.8849871918)
FI-2626,F-605,2021-07-19 21:00:00+00:00,2021-07-19 21:00:00+00:00,2.5749440000000003,7.75,3.0,Credit Card,Federway Int.,POINT (-87.6635175498 41.874005383),POINT (-87.6635175498 41.874005383)
DP-605,S-159,2021-07-19 21:15:00+00:00,2021-07-19 21:45:00+00:00,29.450922,47.0,10.5,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6209929134 41.8849871918)
DP-606,P-234,2021-07-19 21:45:00+00:00,2021-07-19 22:00:00+00:00,2.896812,9.25,0.0,Cash,Deluc Porter,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
DP-607,P-22,2021-07-19 22:00:00+00:00,2021-07-19 22:15:00+00:00,1.931208,7.0,0.0,Cash,Deluc Porter,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
DP-608,P-164,2021-07-19 22:15:00+00:00,2021-07-19 22:15:00+00:00,1.1265379999999998,5.75,0.0,Cash,Deluc Porter,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
RA-3819,RC-197,2021-07-20 03:00:00+00:00,2021-07-20 03:15:00+00:00,25.910374,39.75,0.0,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6635175498 41.874005383)
RA-3820,RC-224,2021-07-20 03:15:00+00:00,2021-07-20 03:15:00+00:00,0.5,3.25,0.0,Cash,Rocket Cab Auto,POINT (-87.6635175498 41.874005383),POINT (-87.6635175498 41.874005383)
RA-3821,RA-112,2021-07-20 08:45:00+00:00,2021-07-20 09:15:00+00:00,25.427572,40.75,9.25,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6494887289 41.9226862843)
RA-3822,RC-382,2021-07-20 09:45:00+00:00,2021-07-20 09:45:00+00:00,0.965604,5.25,5.0,Credit Card,Rocket Cab Auto,POINT (-87.6262149064 41.8925077809),POINT (-87.6378442095 41.8932163595)
RA-3823,RA-248,2021-07-20 10:45:00+00:00,2021-07-20 11:30:00+00:00,27.35878,42.75,8.5,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6188683546 41.8909220259)
RA-3824,RC-460,2021-07-20 11:30:00+00:00,2021-07-20 11:45:00+00:00,7.563898,15.0,0.0,Credit Card,Rocket Cab Auto,POINT (-87.6333080367 41.899602111),POINT (-87.6186777673 41.8351179863)
FI-2627,I-634,2021-07-20 12:30:00+00:00,2021-07-20 12:30:00+00:00,0.5,3.25,0.0,Dispute,Federway Int.,POINT (-87.6988607973 41.8173662079),POINT (-87.6988607973 41.8173662079)
RA-3825,RC-131,2021-07-20 13:00:00+00:00,2021-07-20 13:45:00+00:00,33.313338,51.75,10.0,Credit Card,Rocket Cab Auto,POINT (-87.7696154528 41.7925923603),POINT (-87.5700582686 41.6906333472)
DP-609,D-181,2021-07-20 14:00:00+00:00,2021-07-20 14:30:00+00:00,27.680648,42.25,5.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6378442095 41.8932163595)
FI-2628,I-570,2021-07-20 14:00:00+00:00,2021-07-20 14:00:00+00:00,1.448406,5.75,0.0,Cash,Federway Int.,POINT (-87.6221729369 41.8706073724),POINT (-87.6173580061 41.859349715)
FI-2629,F-510,2021-07-20 14:15:00+00:00,2021-07-20 14:15:00+00:00,0.6437360000000001,4.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6262149064 41.8925077809)
RA-3826,RC-322,2021-07-20 14:30:00+00:00,2021-07-20 14:45:00+00:00,12.87472,22.25,0.0,Cash,Rocket Cab Auto,POINT (-87.5831437169 41.7905062613),POINT (-87.6207628651 41.8983317935)
FI-2630,I-545,2021-07-20 15:00:00+00:00,2021-07-20 15:00:00+00:00,1.770274,6.5,2.0,Credit Card,Federway Int.,POINT (-87.6207628651 41.8983317935),POINT (-87.6209929134 41.8849871918)
FI-2631,F-397,2021-07-20 15:00:00+00:00,2021-07-20 15:30:00+00:00,12.230984,23.25,0.0,Unknown,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.7560467111 41.8906088526)
DP-610,P-140,2021-07-20 15:30:00+00:00,2021-07-20 16:00:00+00:00,16.89807,28.5,0.0,Cash,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.7234523905 41.9535821253)
FI-2632,I-619,2021-07-20 16:15:00+00:00,2021-07-20 16:15:00+00:00,3.057746,9.5,0.0,Cash,Federway Int.,POINT (-87.642648998 41.8792550844),POINT (-87.6197106717 41.8950334495)
FI-2633,F-605,2021-07-20 16:30:00+00:00,2021-07-20 16:30:00+00:00,1.2874720000000002,6.0,0.0,Cash,Federway Int.,POINT (-87.6188683546 41.8909220259),POINT (-87.6209929134 41.8849871918)
FI-2634,F-458,2021-07-20 16:45:00+00:00,2021-07-20 16:45:00+00:00,0.6437360000000001,4.5,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6327464887 41.8809944707)
DP-611,S-7,2021-07-20 16:45:00+00:00,2021-07-20 18:00:00+00:00,44.095916,69.25,21.95,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.768510849 41.7795828877)
DP-612,P-7,2021-07-20 18:45:00+00:00,2021-07-20 19:45:00+00:00,32.669602,53.0,14.35,Credit Card,Deluc Porter,POINT (-87.7696154528 41.7925923603),POINT (-87.6875155152 41.9751709433)
FI-2635,I-433,2021-07-20 18:45:00+00:00,2021-07-20 19:00:00+00:00,4.02335,10.0,2.5,Credit Card,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6173580061 41.859349715)
FI-2636,F-605,2021-07-20 19:00:00+00:00,2021-07-20 19:15:00+00:00,1.931208,6.75,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-2637,I-429,2021-07-20 20:15:00+00:00,2021-07-20 20:30:00+00:00,1.931208,6.5,1.0,Credit Card,Federway Int.,POINT (-87.6219716519 41.8774061234),POINT (-87.6207628651 41.8983317935)
DP-613,D-184,2021-07-20 20:15:00+00:00,2021-07-20 20:45:00+00:00,28.16345,43.25,9.55,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6572331997 41.8852813201)
FI-2638,F-613,2021-07-20 20:45:00+00:00,2021-07-20 20:45:00+00:00,1.448406,6.25,3.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-2639,F-527,2021-07-20 21:00:00+00:00,2021-07-20 21:00:00+00:00,1.770274,6.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6188683546 41.8909220259)
FI-2640,I-545,2021-07-20 21:00:00+00:00,2021-07-20 21:00:00+00:00,1.1265379999999998,5.25,0.0,Cash,Federway Int.,POINT (-87.6188683546 41.8909220259),POINT (-87.6378442095 41.8932163595)
FI-2641,I-494,2021-07-20 21:15:00+00:00,2021-07-20 21:15:00+00:00,1.60934,6.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6428084655 41.8853000224)
DP-614,S-99,2021-07-21 17:15:00+00:00,2021-07-21 18:00:00+00:00,18.990212,32.75,9.3,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6875155152 41.9751709433)
FI-2643,F-397,2021-07-21 18:00:00+00:00,2021-07-21 18:00:00+00:00,1.448406,6.5,0.0,Cash,Federway Int.,POINT (-87.6207628651 41.8983317935),POINT (-87.6262149064 41.8925077809)
FI-2642,F-560,2021-07-21 18:00:00+00:00,2021-07-21 18:30:00+00:00,10.782578,20.75,4.25,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6558787862 41.96581197)
DP-615,D-128,2021-07-21 19:00:00+00:00,2021-07-21 20:00:00+00:00,21.887024,37.75,0.0,Cash,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6763559892 41.9012069941)
