full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Louisiana Tech Bulldogs,Louisiana Tech,Cam Manning,OL,75.0,268.0,FR,"SOUTHLAKE, TX",TX,5760
Louisiana Tech Bulldogs,Louisiana Tech,Jon Greenwalt,WR,75.0,200.0,SR,"WILDOMAR, CA",CA,5761
Louisiana Tech Bulldogs,Louisiana Tech,Scott Cathcart,WR,77.0,220.0,SR,"SANTA MARIA, CA",CA,5762
Louisiana Tech Bulldogs,Louisiana Tech,Kevin Gary,WR,72.0,178.0,JR,"SNELLVILLE, GA",GA,5763
Louisiana Tech Bulldogs,Louisiana Tech,Andre Taylor,DL,77.0,250.0,JR,"ROUND ROCK, TX",TX,5764
Louisiana Tech Bulldogs,Louisiana Tech,Trent Taylor,WR,69.0,175.0,FR,"SHREVEPORT, LA",LA,5765
Louisiana Tech Bulldogs,Louisiana Tech,Carlos Henderson,WR,70.0,165.0,FR,"NEW ORLEANS, LA",LA,5766
Louisiana Tech Bulldogs,Louisiana Tech,Grant Childress,WR,73.0,179.0,FR,"TYLER, TX",TX,5767
Louisiana Tech Bulldogs,Louisiana Tech,Eddie Johnson,WR,75.0,230.0,JR,"MIDLOTHIAN, TX",TX,5768
Louisiana Tech Bulldogs,Louisiana Tech,Tyler Porter,DL,72.0,310.0,SO,"LAFAYETTE, LA",LA,5769
Louisiana Tech Bulldogs,Louisiana Tech,Terome Grant,WR,71.0,160.0,JR,"BRUNSWICK, GA",GA,5770
Louisiana Tech Bulldogs,Louisiana Tech,DeAngelo Brooks,DT,72.0,310.0,JR,"SHREVEPORT, LA",LA,5771
Louisiana Tech Bulldogs,Louisiana Tech,Aaron Brown,DL,74.0,252.0,FR,"CARROLLTON, TX",TX,5772
Louisiana Tech Bulldogs,Louisiana Tech,Carter Street,DL,74.0,250.0,JR,"PILOT POINT, TX",TX,5773
Louisiana Tech Bulldogs,Louisiana Tech,Stephen Gibson,DL,76.0,229.0,FR,"MARRERO, LA",LA,5774
Louisiana Tech Bulldogs,Louisiana Tech,Shakeil Lucas,DT,74.0,285.0,SR,"MARRERO, LA",LA,5775
Louisiana Tech Bulldogs,Louisiana Tech,Hakim Gray,DE,75.0,250.0,FR,"KEATCHIE, LA",LA,5776
Louisiana Tech Bulldogs,Louisiana Tech,Jeremy Long,OL,73.0,305.0,SR,"HAUGHTON, LA",LA,5777
Louisiana Tech Bulldogs,Louisiana Tech,Vontarrius Dora,DL,76.0,250.0,SO,"WEST POINT, MS",MS,5778
Louisiana Tech Bulldogs,Louisiana Tech,Malcolm Pichon,DL,75.0,330.0,SO,"SLIDELL, LA",LA,5779
Marshall Thundering Herd,Marshall,A.J. Leggett,S,71.0,190.0,FR,"MIAMI, FL",FL,5780
Marshall Thundering Herd,Marshall,Tommy Shuler,WR,67.0,190.0,JR,"MIAMI, FL",FL,5781
Marshall Thundering Herd,Marshall,Derrick Thomas,DB,72.0,180.0,SR,"GREENBELT, MD",MD,5782
Marshall Thundering Herd,Marshall,Stefan Houston,LB,75.0,220.0,FR,"CLARKSBURG, MD",MD,5783
Marshall Thundering Herd,Marshall,Demetrius Evans,WR,71.0,198.0,SR,"BELLE GLADE, FL",FL,5784
Marshall Thundering Herd,Marshall,Keith Baxter,DB,71.0,192.0,JR,"HOMESTEAD, FL",FL,5785
Marshall Thundering Herd,Marshall,Shawney Kersey,WR,73.0,185.0,SR,"WOODBURY, NJ",NJ,5786
Marshall Thundering Herd,Marshall,Davonte Allen,WR,74.0,203.0,SO,"BELLE GLADE, FL",FL,5787
Marshall Thundering Herd,Marshall,Darryl Roberts,DB,71.0,176.0,JR,"LAKELAND, FL",FL,5788
Marshall Thundering Herd,Marshall,Remi Watson,RB,71.0,200.0,SO,"LAKELAND, FL",FL,5789
Marshall Thundering Herd,Marshall,Justin Hunt,WR,74.0,190.0,FR,"MEMPHIS, TN",TN,5790
Marshall Thundering Herd,Marshall,Gunnar Holcombe,QB,75.0,192.0,FR,"FORT LAUDERDALE, FL",FL,5791
Marshall Thundering Herd,Marshall,Corey Tindal,DB,69.0,173.0,FR,"LAUDERDALE LAKES, FL",FL,5792
Marshall Thundering Herd,Marshall,James Rouse,DL,77.0,268.0,SR,"HARRISONBURG, VA",VA,5793
Marshall Thundering Herd,Marshall,Devon Smith,WR,67.0,155.0,SR,"WHITE PLAINS, MD",MD,5794
Marshall Thundering Herd,Marshall,Rakeem Cato,QB,72.0,188.0,JR,"MIAMI, FL",FL,5795
Marshall Thundering Herd,Marshall,Armonze Daniel,DL,76.0,232.0,SO,"AVON, IN",IN,5796
Marshall Thundering Herd,Marshall,Kevin Anderson,QB,74.0,199.0,FR,"BOCA RATON, FL",FL,5797
Marshall Thundering Herd,Marshall,Raheem Waiters,LB,72.0,218.0,JR,"QUINCY, WV",WV,5798
Marshall Thundering Herd,Marshall,Blake Frohnapfel,QB,78.0,225.0,SO,"STAFFORD, VA",VA,5799
Marshall Thundering Herd,Marshall,Essray Taliaferro,RB,69.0,183.0,SR,"ASHBURN, VA",VA,5800
Marshall Thundering Herd,Marshall,Taj Letman,S,74.0,186.0,SO,"ELBERTON, GA",GA,5801
Marshall Thundering Herd,Marshall,Andre Scott,WR,72.0,182.0,FR,"ORLANDO, FL",FL,5802
Marshall Thundering Herd,Marshall,DeAndre Reaves,RB,70.0,176.0,SO,"STERLING, VA",VA,5803
Marshall Thundering Herd,Marshall,Mark Shaver,S,70.0,172.0,FR,"HUNTINGTON, WV",WV,5804
Marshall Thundering Herd,Marshall,Steward Butler,RB,69.0,178.0,SO,"LAKELAND, FL",FL,5805
Marshall Thundering Herd,Marshall,Tiquan Lang,DB,69.0,171.0,FR,"PORT SAINT JOE, FL",FL,5806
Marshall Thundering Herd,Marshall,D.J. Hunter,S,72.0,202.0,SO,"MIDDLETOWN, OH",OH,5807
Marshall Thundering Herd,Marshall,Justin Haig,K,68.0,182.0,JR,"DELRAY BEACH, FL",FL,5808
Marshall Thundering Herd,Marshall,Jazz King,WR,71.0,197.0,JR,"DUNCAN, SC",SC,5809
Marshall Thundering Herd,Marshall,Stefone Grace,TE,75.0,234.0,SO,"CINCINNATI, OH",OH,5810
Marshall Thundering Herd,Marshall,Gator Hoskins,TE,74.0,244.0,SR,"GAINESVILLE, FL",FL,5811
Marshall Thundering Herd,Marshall,Billy Mitchell,LB,75.0,229.0,SR,"NAVARRE, FL",FL,5812
Marshall Thundering Herd,Marshall,Corie Wilson,S,69.0,170.0,SO,"MIAMI, FL",FL,5813
Marshall Thundering Herd,Marshall,Donaldven Manning,DB,69.0,174.0,SO,"MIAMI, FL",FL,5814
Marshall Thundering Herd,Marshall,Raheim Huskey,LB,74.0,203.0,FR,"GAFFNEY, SC",SC,5815
Marshall Thundering Herd,Marshall,Kaare Vedvik,K,75.0,178.0,FR,"MCPHERSON, KS",KS,5816
Marshall Thundering Herd,Marshall,Evan McKelvey,LB,73.0,205.0,SO,"MONCKS CORNER, SC",SC,5817
Marshall Thundering Herd,Marshall,Michael Johnson,S,70.0,163.0,SR,"MIAMI, FL",FL,5818
Marshall Thundering Herd,Marshall,Cody Carter,WR,69.0,173.0,SO,"BARBOURSVILLE, WV",WV,5819
Marshall Thundering Herd,Marshall,Peter Helow,S,72.0,165.0,SO,"JACKSONVILLE, FL",FL,5820
Marshall Thundering Herd,Marshall,Ken Reichle,LB,73.0,195.0,SO,"GROVE CITY, OH",OH,5821
Marshall Thundering Herd,Marshall,Monterius Lovett,DB,71.0,171.0,SR,"TALLAHASSEE, FL",FL,5822
Marshall Thundering Herd,Marshall,Kevin Grooms,RB,70.0,168.0,SO,"HOLLYWOOD, FL",FL,5823
Marshall Thundering Herd,Marshall,Tyler Williams,P,72.0,195.0,SO,"FORT WAYNE, IN",IN,5824
Marshall Thundering Herd,Marshall,Amoreto Curraj,K,74.0,190.0,FR,"TAMPA, FL",FL,5825
Marshall Thundering Herd,Marshall,Ra'Shawde Myers,DL,76.0,246.0,JR,"COCOA, FL",FL,5826
Marshall Thundering Herd,Marshall,Ryan Riedel,TE,72.0,250.0,FR,"HUNTINGTON, WV",WV,5827
Marshall Thundering Herd,Marshall,Blaine Thompson,LB,69.0,180.0,FR,"MOUNT PLEASANT, SC",SC,5828
Marshall Thundering Herd,Marshall,Hayden Welch,WR,73.0,175.0,SO,"PICKERINGTON, OH",OH,5829
Marshall Thundering Herd,Marshall,Neville Hewitt,LB,74.0,220.0,JR,"CONYERS, GA",GA,5830
Marshall Thundering Herd,Marshall,Kevin Rodriguez,RB,68.0,195.0,JR,"LINDEN, NJ",NJ,5831
Marshall Thundering Herd,Marshall,Derek Mitchell,LB,73.0,210.0,SR,"POINT PLEASANT, WV",WV,5832
Marshall Thundering Herd,Marshall,Matt Pickett,DL,75.0,235.0,SR,"CHARLOTTE, NC",NC,5833
Marshall Thundering Herd,Marshall,Jermaine Holmes,LB,71.0,243.0,JR,"VALDOSTA, GA",GA,5834
Marshall Thundering Herd,Marshall,Devon Johnson,TE,73.0,240.0,SO,"RICHLANDS, VA",VA,5835
Marshall Thundering Herd,Marshall,Nick Smith,K,70.0,155.0,FR,"PLAIN CITY, OH",OH,5836
Marshall Thundering Herd,Marshall,Cortez Carter,LB,71.0,233.0,JR,"BEALETON, VA",VA,5837
Marshall Thundering Herd,Marshall,Kent Turene,LB,75.0,236.0,FR,"FORT LAUDERDALE, FL",FL,5838
Marshall Thundering Herd,Marshall,Deon Meadows,LB,71.0,229.0,JR,"SMYRNA, TN",TN,5839
Marshall Thundering Herd,Marshall,Blake Brooks,OL,73.0,302.0,JR,"CHARLESTON, WV",WV,5840
Marshall Thundering Herd,Marshall,Malcolm Strong,DL,76.0,233.0,JR,"STONE MOUNTAIN, GA",GA,5841
Marshall Thundering Herd,Marshall,Alex Bazzie,DL,73.0,228.0,SR,"SILVER SPRING, MD",MD,5842
Marshall Thundering Herd,Marshall,Michael Selby,OL,74.0,275.0,FR,"SANDERSVILLE, GA",GA,5843
Marshall Thundering Herd,Marshall,Aaron Plantt,LB,73.0,227.0,FR,"HALLANDALE, FL",FL,5844
Marshall Thundering Herd,Marshall,Grady Kerr,OL,74.0,306.0,JR,"NEW SMYRNA BEACH, FL",FL,5845
Marshall Thundering Herd,Marshall,Carl Yonter,LB,73.0,206.0,FR,"LAS VEGAS, NV",NV,5846
Marshall Thundering Herd,Marshall,Eric Ansley,OL,78.0,281.0,FR,"RIVERDALE, GA",GA,5847
Marshall Thundering Herd,Marshall,Jeremiah Taylor,DL,76.0,255.0,SR,"SOUTH POINT, OH",OH,5848
Marshall Thundering Herd,Marshall,Gary Thompson,DL,73.0,227.0,FR,"LA MESA, CA",CA,5849
Marshall Thundering Herd,Marshall,Chris Jasperse,OL,76.0,289.0,JR,"GREENSBORO, NC",NC,5850
Marshall Thundering Herd,Marshall,Chris Huhn,OL,77.0,302.0,FR,"PICKERINGTON, OH",OH,5851
Marshall Thundering Herd,Marshall,Gage Niemeyer,OL,78.0,297.0,SR,"HEMET, CA",CA,5852
Marshall Thundering Herd,Marshall,Trevor Mendelson,OL,79.0,295.0,JR,"DUBLIN, OH",OH,5853
Marshall Thundering Herd,Marshall,Cody Collins,OL,73.0,281.0,FR,"TROTWOOD, OH",OH,5854
Marshall Thundering Herd,Marshall,Cameron Dees,OL,73.0,275.0,SO,"SEFFNER, FL",FL,5855
Marshall Thundering Herd,Marshall,Sandley Jean-Felix,OL,77.0,321.0,FR,"LAUDERDALE LAKES, FL",FL,5856
Marshall Thundering Herd,Marshall,Tom Collins,DL,76.0,272.0,SO,"WILLIAMSTOWN, WV",WV,5857
Marshall Thundering Herd,Marshall,Josh Baisden,OL,75.0,280.0,FR,"BARBOURSVILLE, WV",WV,5858
Marshall Thundering Herd,Marshall,Marcus Gilchrist,DL,76.0,249.0,FR,"PORT CHARLOTTE, FL",FL,5859
Marshall Thundering Herd,Marshall,Sebastian Johansson,OL,76.0,284.0,SO,--,--,5860
Marshall Thundering Herd,Marshall,Joe Massaquoi,DL,77.0,243.0,FR,"ALEXANDRIA, VA",VA,5861
Marshall Thundering Herd,Marshall,Alex Schooler,OL,79.0,303.0,SR,"WICHITA, KS",KS,5862
Marshall Thundering Herd,Marshall,Tyler Combs,OL,76.0,284.0,FR,"LOUISA, KY",KY,5863
Marshall Thundering Herd,Marshall,Garrett Scott,OL,77.0,294.0,SR,"DOUGLAS, GA",GA,5864
Marshall Thundering Herd,Marshall,Jordan Jeffries,OL,80.0,310.0,SR,"OSWEGO, IL",IL,5865
Marshall Thundering Herd,Marshall,Clint Van Horn,OL,76.0,294.0,SO,"BECKLEY, WV",WV,5866
Marshall Thundering Herd,Marshall,Josh Lovell,OL,78.0,309.0,JR,"GLOUCESTER, VA",VA,5867
Marshall Thundering Herd,Marshall,Chris Alston,WR,70.0,165.0,FR,"WINNSBORO, SC",SC,5868
Marshall Thundering Herd,Marshall,Craig Wilkins,WR,72.0,175.0,JR,"HIALEAH, FL",FL,5869
Marshall Thundering Herd,Marshall,Jack Gammon,WR,70.0,173.0,SO,"COLUMBUS, OH",OH,5870
Marshall Thundering Herd,Marshall,Eric Frohnapfel,TE,78.0,227.0,JR,"STAFFORD, VA",VA,5871
Marshall Thundering Herd,Marshall,Dameon Garrett,WR,71.0,192.0,JR,"CINCINNATI, OH",OH,5872
Marshall Thundering Herd,Marshall,Trent Martin,K,73.0,204.0,FR,"VIRGINIA BEACH, VA",VA,5873
Marshall Thundering Herd,Marshall,Josh Knight,WR,72.0,184.0,FR,"FORT PIERCE, FL",FL,5874
Marshall Thundering Herd,Marshall,Rodney Allen,WR,70.0,154.0,FR,"DALLAS, TX",TX,5875
Marshall Thundering Herd,Marshall,Tony Prater,TE,78.0,215.0,SO,"NEW LEBANON, OH",OH,5876
Marshall Thundering Herd,Marshall,Matt Cincotta,LS,72.0,205.0,SO,"CHARLOTTE, NC",NC,5877
Marshall Thundering Herd,Marshall,Joe Woodrum,TE,78.0,248.0,SO,"BLUEFIELD, WV",WV,5878
Marshall Thundering Herd,Marshall,Arnold Blackmon,DL,73.0,242.0,JR,"BELLAIRE, TX",TX,5879
Marshall Thundering Herd,Marshall,Ken Smith,DL,75.0,291.0,SR,"COPPERAS COVE, TX",TX,5880
Marshall Thundering Herd,Marshall,Steve Dillon,DL,75.0,267.0,SO,"PALMDALE, CA",CA,5881
Marshall Thundering Herd,Marshall,Jarquez Samuel,DL,76.0,276.0,SO,"VALDOSTA, GA",GA,5882
Marshall Thundering Herd,Marshall,Brandon Sparrow,DL,75.0,305.0,SR,"BEDFORD, VA",VA,5883
Marshall Thundering Herd,Marshall,Ricardo Williams,DL,77.0,251.0,SO,"HOMESTEAD, FL",FL,5884
Marshall Thundering Herd,Marshall,Jalen Stevenson,DL,74.0,225.0,FR,"LAKELAND, FL",FL,5885
Marshall Thundering Herd,Marshall,Josh Brown,DL,79.0,292.0,FR,"AIKEN, SC",SC,5886
Middle Tennessee Blue Raiders,Middle Tennessee,Darrell Baptist,TE,75.0,231.0,JR,"MEMPHIS, TN",TN,5887
Middle Tennessee Blue Raiders,Middle Tennessee,Anthony Johnson,CB,69.0,197.0,FR,"NASHVILLE, TN",TN,5888
Middle Tennessee Blue Raiders,Middle Tennessee,Michael Kee,P,71.0,171.0,SO,"NAPLES, FL",FL,5889
Middle Tennessee Blue Raiders,Middle Tennessee,Travis McMillan,WR,76.0,191.0,SO,"CHICAGO, IL",IL,5890
Middle Tennessee Blue Raiders,Middle Tennessee,Zach Schiltz,WR,75.0,215.0,FR,"MURFREESBORO, TN",TN,5891
Middle Tennessee Blue Raiders,Middle Tennessee,Tristan Walker,WR,69.0,160.0,FR,"RALEIGH, NC",NC,5892
Middle Tennessee Blue Raiders,Middle Tennessee,Cey-Ron Willingham,WR,70.0,177.0,SO,"ATLANTA, GA",GA,5893
Middle Tennessee Blue Raiders,Middle Tennessee,Nolan Genovese,QB,72.0,210.0,JR,"NASHVILLE, TN",TN,5894
Middle Tennessee Blue Raiders,Middle Tennessee,Shane Tucker,RB,72.0,210.0,FR,"MEMPHIS, TN",TN,5895
Middle Tennessee Blue Raiders,Middle Tennessee,Austin Grammer,QB,74.0,200.0,FR,"TUSCALOOSA, AL",AL,5896
Middle Tennessee Blue Raiders,Middle Tennessee,Tavarres Jefferson,WR,69.0,207.0,SR,"NASHVILLE, TN",TN,5897
Middle Tennessee Blue Raiders,Middle Tennessee,Herbert King,CB,70.0,174.0,SR,"MIAMI, FL",FL,5898
Middle Tennessee Blue Raiders,Middle Tennessee,Jeremiah Bryson,RB,68.0,185.0,SO,"SMYRNA, TN",TN,5899
Middle Tennessee Blue Raiders,Middle Tennessee,Jordan Parker,RB,73.0,207.0,SO,"LAWRENCEVILLE, GA",GA,5900
Middle Tennessee Blue Raiders,Middle Tennessee,Khari Burke,CB,68.0,176.0,JR,"PLANTATION, FL",FL,5901
Middle Tennessee Blue Raiders,Middle Tennessee,Sammy Seamster,CB,73.0,201.0,SR,"OOLTEWAH, TN",TN,5902
Middle Tennessee Blue Raiders,Middle Tennessee,Keemem Berry,CB,69.0,180.0,JR,"ATLANTA, GA",GA,5903
Middle Tennessee Blue Raiders,Middle Tennessee,Kyle Griswould,WR,70.0,200.0,SR,"COLUMBUS, GA",GA,5904
Middle Tennessee Blue Raiders,Middle Tennessee,Logan Kilgore,QB,75.0,194.0,SR,"ROCKLIN, CA",CA,5905
Middle Tennessee Blue Raiders,Middle Tennessee,A.J. Erdely,QB,75.0,205.0,FR,"CUMMING, GA",GA,5906
Middle Tennessee Blue Raiders,Middle Tennessee,Brent Stockstill,QB,72.0,190.0,FR,"MURFREESBORO, TN",TN,5907
Middle Tennessee Blue Raiders,Middle Tennessee,Demetrius Frazier,WR,70.0,190.0,FR,"BRUNSWICK, GA",GA,5908
Middle Tennessee Blue Raiders,Middle Tennessee,Canon Rooker,K,71.0,165.0,FR,"RICHMOND HILL, GA",GA,5909
Middle Tennessee Blue Raiders,Middle Tennessee,Chris Perkins,WR,75.0,215.0,JR,"HAZLEHURST, MS",MS,5910
Middle Tennessee Blue Raiders,Middle Tennessee,Alexandro Antoine,DE,73.0,243.0,SO,"PORT ACRES, TX",TX,5911
Middle Tennessee Blue Raiders,Middle Tennessee,Kenneth Gilstrap,CB,69.0,181.0,SR,"LITHONIA, GA",GA,5912
Middle Tennessee Blue Raiders,Middle Tennessee,Marcus Henry,WR,72.0,188.0,JR,"COURTLAND, MS",MS,5913
Middle Tennessee Blue Raiders,Middle Tennessee,Kevin Byard,S,71.0,220.0,SO,"LITHONIA, GA",GA,5914
Middle Tennessee Blue Raiders,Middle Tennessee,Drayton Calhoun,CB,71.0,186.0,SR,"CLARKSTON, GA",GA,5915
Middle Tennessee Blue Raiders,Middle Tennessee,John Kelly,CB,71.0,181.0,SR,"MEMPHIS, TN",TN,5916
Middle Tennessee Blue Raiders,Middle Tennessee,Chris Brown,S,73.0,180.0,FR,"DONALSONVILLE, GA",GA,5917
Middle Tennessee Blue Raiders,Middle Tennessee,Jared Singletary,CB,68.0,167.0,SO,"GREEN COVE SPRINGS, FL",FL,5918
Middle Tennessee Blue Raiders,Middle Tennessee,Reggie Whatley,RB,67.0,175.0,JR,"ROME, GA",GA,5919
Middle Tennessee Blue Raiders,Middle Tennessee,Zachary Lopez,P,71.0,198.0,JR,"FAYETTEVILLE, GA",GA,5920
Middle Tennessee Blue Raiders,Middle Tennessee,Kamani Thomas,RB,69.0,195.0,FR,"DALLAS, GA",GA,5921
Middle Tennessee Blue Raiders,Middle Tennessee,Jermaine Dave,WR,73.0,209.0,FR,"MURFREESBORO, TN",TN,5922
Middle Tennessee Blue Raiders,Middle Tennessee,Chris Sharpe,CB,71.0,179.0,JR,"STONE MOUNTAIN, GA",GA,5923
Middle Tennessee Blue Raiders,Middle Tennessee,Christian Henry,LB,72.0,228.0,JR,"DANIA, FL",FL,5924
Middle Tennessee Blue Raiders,Middle Tennessee,William Pratcher,RB,67.0,206.0,SR,"DECATUR, GA",GA,5925
Middle Tennessee Blue Raiders,Middle Tennessee,Stephen Roberts,LB,75.0,230.0,SR,"PEACHTREE CITY, GA",GA,5926
Middle Tennessee Blue Raiders,Middle Tennessee,Reginald Farmer,S,70.0,188.0,SR,"BRENTWOOD, TN",TN,5927
Middle Tennessee Blue Raiders,Middle Tennessee,Veion Robinson,LB,74.0,200.0,FR,"HAMPTON, GA",GA,5928
Middle Tennessee Blue Raiders,Middle Tennessee,Roderic Blunt,LB,72.0,228.0,SR,"MIRAMAR, FL",FL,5929
Middle Tennessee Blue Raiders,Middle Tennessee,Anfornee Stewart,S,73.0,203.0,FR,"DULUTH, GA",GA,5930
Middle Tennessee Blue Raiders,Middle Tennessee,Craig Allen,LB,74.0,230.0,SR,"CARROLLTON, GA",GA,5931
Middle Tennessee Blue Raiders,Middle Tennessee,Richie Bisaccia,S,72.0,185.0,FR,"TAMPA, FL",FL,5932
Middle Tennessee Blue Raiders,Middle Tennessee,Houston Brown,WR,70.0,188.0,SO,"MURFREESBORO, TN",TN,5933
Middle Tennessee Blue Raiders,Middle Tennessee,Shon Akins,CB,69.0,170.0,FR,"HAMPTON, VA",VA,5934
Middle Tennessee Blue Raiders,Middle Tennessee,T.T. Barber,LB,73.0,215.0,SO,"COLQUITT, GA",GA,5935
Middle Tennessee Blue Raiders,Middle Tennessee,James Roberson,LB,72.0,205.0,SO,"ATLANTA, GA",GA,5936
Middle Tennessee Blue Raiders,Middle Tennessee,Leighton Gasque,LB,74.0,210.0,JR,"HIRAM, GA",GA,5937
Middle Tennessee Blue Raiders,Middle Tennessee,Chase Pennycuff,FB,72.0,256.0,SO,"MURFREESBORO, TN",TN,5938
Middle Tennessee Blue Raiders,Middle Tennessee,Xavier Walker,S,76.0,200.0,SO,"DULUTH, GA",GA,5939
Middle Tennessee Blue Raiders,Middle Tennessee,Raynard Felton,DE,76.0,265.0,FR,"JACKSONVILLE, FL",FL,5940
Middle Tennessee Blue Raiders,Middle Tennessee,Corey Carmichael,FB,71.0,227.0,SR,"CANTON, GA",GA,5941
Middle Tennessee Blue Raiders,Middle Tennessee,Todney Evans,DE,75.0,210.0,FR,"DELRAY BEACH, FL",FL,5942
Middle Tennessee Blue Raiders,Middle Tennessee,Max Ugboaja,DE,76.0,249.0,JR,"NASHVILLE, TN",TN,5943
Middle Tennessee Blue Raiders,Middle Tennessee,Michael Minter,CB,72.0,175.0,FR,"ATLANTA, GA",GA,5944
Middle Tennessee Blue Raiders,Middle Tennessee,Josh Davis,P,70.0,215.0,SR,"DAYTON, TN",TN,5945
Middle Tennessee Blue Raiders,Middle Tennessee,Steve Rhodes,DB,75.0,240.0,FR,"ANTIOCH, TN",TN,5946
Middle Tennessee Blue Raiders,Middle Tennessee,Iman Smith,LB,73.0,224.0,FR,"OLDSMAR, FL",FL,5947
Middle Tennessee Blue Raiders,Middle Tennessee,Shaquille Huff,DT,73.0,312.0,FR,"COVINGTON, GA",GA,5948
Middle Tennessee Blue Raiders,Middle Tennessee,Ykeem Wells,LB,72.0,230.0,SO,"BUENA VISTA, GA",GA,5949
Middle Tennessee Blue Raiders,Middle Tennessee,William Eads,LS,72.0,212.0,FR,"HOOVER, AL",AL,5950
Middle Tennessee Blue Raiders,Middle Tennessee,Jaylen Hunter,OL,76.0,268.0,JR,"JACKSONVILLE, FL",FL,5951
Middle Tennessee Blue Raiders,Middle Tennessee,Shubert Bastien,DE,77.0,237.0,JR,"RIVIERA BEACH, FL",FL,5952
Middle Tennessee Blue Raiders,Middle Tennessee,Evan Ward,LB,72.0,224.0,SO,"PACIFICA, CA",CA,5953
Middle Tennessee Blue Raiders,Middle Tennessee,Judd Hunt,OL,76.0,283.0,JR,"ONEONTA, AL",AL,5954
Middle Tennessee Blue Raiders,Middle Tennessee,Jesse Grisham,OL,75.0,284.0,SR,"PELHAM, AL",AL,5955
Middle Tennessee Blue Raiders,Middle Tennessee,Chris Hale,DE,76.0,250.0,FR,"ATLANTA, GA",GA,5956
Middle Tennessee Blue Raiders,Middle Tennessee,Nick Nunez,OL,76.0,273.0,SR,"SALINAS, CA",CA,5957
Middle Tennessee Blue Raiders,Middle Tennessee,Jadareius Hamlin,OL,74.0,291.0,SR,"FORSYTH, GA",GA,5958
Middle Tennessee Blue Raiders,Middle Tennessee,Patrick Hughes,OL,76.0,303.0,JR,"CHICAGO, IL",IL,5959
Middle Tennessee Blue Raiders,Middle Tennessee,Josh Chester,OL,75.0,295.0,FR,"WARNER ROBINS, GA",GA,5960
Middle Tennessee Blue Raiders,Middle Tennessee,Greg Rein,LS,70.0,244.0,JR,"NEW PORT RICHEY, FL",FL,5961
Middle Tennessee Blue Raiders,Middle Tennessee,Hunter Rogers,OL,79.0,337.0,FR,"SAFFORD, AL",AL,5962
Middle Tennessee Blue Raiders,Middle Tennessee,Daniel Stephens,OL,74.0,290.0,FR,"DULUTH, GA",GA,5963
Middle Tennessee Blue Raiders,Middle Tennessee,Dalton Ownby,OL,75.0,285.0,FR,"MARYVILLE, TN",TN,5964
Middle Tennessee Blue Raiders,Middle Tennessee,Blaine Sidders,LS,73.0,207.0,SR,"DELAFIELD, WI",WI,5965
Middle Tennessee Blue Raiders,Middle Tennessee,Conner Trent,OL,77.0,300.0,FR,"CHURCH HILL, TN",TN,5966
Middle Tennessee Blue Raiders,Middle Tennessee,Jonah Sells,OL,76.0,285.0,JR,"WINCHESTER, TN",TN,5967
Middle Tennessee Blue Raiders,Middle Tennessee,Isaiah Anderson,OL,76.0,274.0,JR,"FRANKLIN, TN",TN,5968
Middle Tennessee Blue Raiders,Middle Tennessee,Darius Johnson,OL,75.0,280.0,SO,"ORLANDO, FL",FL,5969
Middle Tennessee Blue Raiders,Middle Tennessee,Josh Walker,OL,77.0,319.0,SR,"SPRING CITY, TN",TN,5970
Middle Tennessee Blue Raiders,Middle Tennessee,Adam Stickel,OL,77.0,317.0,FR,"KISSIMMEE, FL",FL,5971
Middle Tennessee Blue Raiders,Middle Tennessee,Ed'Marques Batties,WR,72.0,190.0,JR,"FRESNO, TX",TX,5972
Middle Tennessee Blue Raiders,Middle Tennessee,Christian Collis,WR,72.0,210.0,SO,"OPELIKA, AL",AL,5973
Middle Tennessee Blue Raiders,Middle Tennessee,William Wilson,TE,74.0,249.0,JR,"MEMPHIS, TN",TN,5974
Middle Tennessee Blue Raiders,Middle Tennessee,Jacob Corbaley,TE,75.0,248.0,SR,"OROVILLE, CA",CA,5975
Middle Tennessee Blue Raiders,Middle Tennessee,Terry Pettis,WR,77.0,220.0,FR,"FAIRBURN, GA",GA,5976
Middle Tennessee Blue Raiders,Middle Tennessee,Shannon Smith,WR,74.0,200.0,FR,"MACON, GA",GA,5977
Middle Tennessee Blue Raiders,Middle Tennessee,Devin Clarke,WR,71.0,170.0,JR,"SEBRING, FL",FL,5978
Middle Tennessee Blue Raiders,Middle Tennessee,Jevontey Smith,WR,75.0,195.0,FR,"GREENSBORO, AL",AL,5979
Middle Tennessee Blue Raiders,Middle Tennessee,Lucas Hamilton,TE,77.0,240.0,FR,"LENOIR CITY, TN",TN,5980
